,thz,freq_kayser,vdos
0,0.0,0.0,0.3920930441807766
1,0.206632233471281,6.8808533745936575,3.858611146186094
2,0.413264466942562,13.761706749187315,5.987468471593967
3,0.619896700413843,20.64256012378097,8.262367094156811
4,0.826528933885124,27.52341349837463,7.385930632079659
5,1.033161167356405,34.40426687296828,9.411845944807139
6,1.239793400827686,41.28512024756194,9.561767031317569
7,1.4464256342989672,48.165973622155605,11.37022119151166
8,1.653057867770248,55.04682699674926,13.553381728211175
9,1.859690101241529,61.92768037134291,12.358141765866032
10,2.06632233471281,68.80853374593656,14.983601229620039
11,2.2729545681840913,75.68938712053023,13.255202392966789
12,2.479586801655372,82.57024049512388,13.860853614428448
13,2.686219035126653,89.45109386971754,11.584874247432413
14,2.8928512685979344,96.33194724431121,13.505937977502388
15,3.0994835020692153,103.21280061890486,12.578805430349457
16,3.306115735540496,110.09365399349852,12.267877774076434
17,3.512747969011777,116.97450736809216,11.650027262122208
18,3.719380202483058,123.85536074268582,10.54816087272205
19,3.9260124359543394,130.7362141172795,10.437775353846304
20,4.13264466942562,137.61706749187312,9.279689154299716
21,4.339276902896901,144.49792086646679,9.804612638065018
22,4.5459091363681825,151.37877424106046,7.090090614769416
23,4.752541369839463,158.2596276156541,6.689975076145375
24,4.959173603310744,165.14048099024777,5.762762929213683
25,5.165805836782026,172.02133436484144,5.105855085638092
26,5.372438070253306,178.90218773943508,4.14554016021199
27,5.5790703037245875,185.78304111402875,3.424139496869191
28,5.785702537195869,192.66389448862242,3.3128497042483716
29,5.992334770667149,199.54474786321606,3.04881973104005
30,6.198967004138431,206.42560123780973,2.786605888525498
31,6.405599237609711,213.30645461240337,2.476357341606911
32,6.612231471080992,220.18730798699704,2.347192789715894
33,6.818863704552274,227.06816136159068,2.284608408283465
34,7.025495938023554,233.94901473618432,2.220185710096723
35,7.2321281714948356,240.829868110778,2.02777102395246
36,7.438760404966116,247.71072148537164,1.914271943420743
37,7.645392638437397,254.5915748599653,1.7221698217827937
38,7.852024871908679,261.472428234559,1.6436360247265072
39,8.05865710537996,268.35328160915265,1.356370340712068
40,8.26528933885124,275.23413498374623,1.2533694174069583
41,8.471921572322522,282.11498835833993,1.3334346388300768
42,8.678553805793802,288.99584173293357,1.2617797547238994
43,8.885186039265083,295.8766951075272,1.132841119294841
44,9.091818272736365,302.7575484821209,1.1044712938402172
45,9.298450506207645,309.63840185671455,1.2135543693431996
46,9.505082739678926,316.5192552313082,1.004963578841092
47,9.711714973150208,323.4001086059019,0.9240187357197914
48,9.918347206621489,330.28096198049553,0.8446857965678269
49,10.124979440092769,337.1618153550892,0.8332106183687621
50,10.331611673564051,344.0426687296829,0.7860998221640667
51,10.538243907035332,350.9235221042765,0.7412897235178508
52,10.744876140506612,357.80437547887016,0.7389558124656289
53,10.951508373977894,364.68522885346385,0.6663652985445334
54,11.158140607449175,371.5660822280575,0.6645807417219859
55,11.364772840920455,378.44693560265114,0.6566943986791661
56,11.571405074391738,385.32778897724484,0.6116312462518598
57,11.778037307863018,392.2086423518385,0.5891601831875831
58,11.984669541334299,399.0894957264321,0.5517315849578199
59,12.191301774805579,405.97034910102576,0.5682958329455695
60,12.397934008276861,412.85120247561946,0.5585877555727913
61,12.604566241748142,419.7320558502131,0.5527083963952976
62,12.811198475219422,426.61290922480674,0.5349872885650169
63,13.017830708690704,433.49376259940044,0.5243726376120182
