# File created on: 2024-11-02 17:13:31

        # File generated by CPextract.py cpmd distanceft version 0.2.0.

        # Parameters: filename=mol_wan.xyz, molfilename=input_GMX.mol

        # Parameters: index=[0, 5]

        # Parameters: initial_step=1, timestep=2.5

        # Data below:

        thz,freq_kayser,roo,roo_normalized
0.0,0.0,15758351.534177214,199.88665485883809
0.0049999375007812406,0.1664979187760153,32.53309761510194,0.00041266575633720336
0.009999875001562481,0.3329958375520306,12.29032899013376,0.00015589655704940512
0.014999812502343722,0.4994937563280459,7.062099602355814,8.957913286381948e-05
0.019999750003124962,0.6659916751040612,5.777236681924109,7.328130180197038e-05
0.0249996875039062,0.8324895938800764,4.64032553371654,5.886016353798018e-05
0.029999625004687443,0.9989875126560918,3.4855128594348597,4.421195354278372e-05
0.034999562505468686,1.165485431432107,2.838123032293062,3.60001436554133e-05
0.039999500006249925,1.3319833502081224,2.2386512815488038,2.839615013624617e-05
0.04499943750703116,1.4984812689841376,1.9775782606870504,2.5084571973976655e-05
0.0499993750078124,1.6649791877601527,2.277504506649444,2.8888983487437806e-05
0.05499931250859365,1.8314771065361684,1.4702378462876662,1.8649217483435744e-05
0.05999925000937489,1.9979750253121835,1.5376703337332762,1.9504564206414998e-05
0.06499918751015613,2.1644729440881987,1.8498804268954658,2.346479005871984e-05
0.06999912501093737,2.330970862864214,1.4349734336864384,1.820190638905297e-05
0.0749990625117186,2.4974687816402295,1.2715349615631113,1.612877269882418e-05
0.07999900001249985,2.663966700416245,1.3206027637694973,1.675117275272815e-05
0.0849989375132811,2.8304646191922602,1.1299002612135467,1.4332208736952481e-05
0.08999887501406233,2.996962537968275,1.1136666683071987,1.4126293887588165e-05
0.09499881251484357,3.1634604567442905,1.0857272553689914,1.3771896679299868e-05
0.0999987500156248,3.3299583755203055,0.8803233376326218,1.116645270743669e-05
0.10499868751640605,3.4964562942963213,1.0457384999240689,1.3264659704638033e-05
0.1099986250171873,3.6629542130723367,1.0576122086272652,1.3415271645760346e-05
0.11499856251796853,3.8294521318483516,1.191154642647578,1.5109189335065223e-05
0.11999850001874977,3.995950050624367,1.0587032541416295,1.3429111001843501e-05
0.12499843751953102,4.162447969400382,1.0754171112458843,1.3641117757696886e-05
0.12999837502031225,4.328945888176397,0.9041698603965941,1.1468933690613616e-05
0.13499831252109348,4.495443806952412,0.75312356360081,9.552988426298193e-06
0.13999825002187474,4.661941725728428,0.7536715803052507,9.559939738789214e-06
0.14499818752265597,4.828439644504444,0.985622451829354,1.25021182845584e-05
0.1499981250234372,4.994937563280459,0.602091598250607,7.637224949063118e-06
0.15499806252421847,5.161435482056475,0.8210243887242011,1.0414275773939423e-05
0.1599980000249997,5.32793340083249,0.8004460222784757,1.0153249687398947e-05
0.16499793752578093,5.494431319608505,0.6059278561020639,7.685885924003332e-06
0.1699978750265622,5.6609292383845204,0.7146392999932889,9.06483516353277e-06
0.17499781252734342,5.827427157160535,0.7279329253196541,9.233458023079394e-06
0.17999775002812465,5.99392507593655,0.6683336410584313,8.477471488756986e-06
0.1849976875289059,6.160422994712566,0.5846803310530304,7.416371901748565e-06
